run_id,crash_time,mean_repair_queue,repairer_utilization
195,1597.3081700371956,0.013544602150009476,0.09440716877693223
196,22931.373731550997,0.008905365061511598,0.09585902635167375
197,6730.675138373676,0.008876454352200403,0.09492412687794421
198,27463.450104831816,0.009229710771446558,0.09578559497887741
199,6091.331655101281,0.011432447279353242,0.10312626584468783
200,7910.719610458381,0.012692873747311763,0.10443446753794813
201,13124.979052631457,0.012683595366357561,0.10029189236049858
202,7770.0781223350095,0.012103187138384706,0.10576438413866662
203,34840.233502025694,0.010228348315661136,0.09822750511092655
204,997.670335988507,0.012603592031034904,0.096403210753536
205,30697.672487843654,0.00920953951704598,0.09578082024957779
206,10824.443800609612,0.010129844819206767,0.09723546003363506
207,6223.941143409039,0.010489549359410506,0.10460455929722859
208,11442.315189787509,0.01349008329264499,0.10431008423451807
209,35532.94002330962,0.01266841998900554,0.10370122152346445
210,44867.58735380612,0.010646054765219742,0.10050688737203134
211,895.3427481152667,0.010280102848179965,0.12346858260465829
212,8457.121706624628,0.014800630210487439,0.10460378677847218
213,41475.93911603778,0.011314229234483445,0.1000571017758161
214,11583.318060035299,0.010368668051651606,0.09629742636888816
215,541.7278273184927,0.02327349146065904,0.1181286583775173
216,1669.7760706769272,0.012200919289722464,0.10542799252775575
217,14086.208142732872,0.009679896819699114,0.09638755884897313
218,23315.959915444775,0.009540183884620645,0.09898823007243131
219,394.289745787476,0.04522308151952036,0.128635607271172
220,4745.327018330644,0.009458864302389727,0.08794898129718877
221,2297.499347932075,0.005058857061439405,0.08536820688982966
222,5971.769090014396,0.006994957763997835,0.09921654815384315
223,1758.121786937017,0.012477254214347134,0.11240881913171952
224,3897.3990258015724,0.021321787071440182,0.12213965752533217
225,28829.640924414485,0.00889868626726088,0.0939835063488167
226,5566.329263160283,0.010340338977888172,0.08956702816439041
227,37810.553051815106,0.011053330705175576,0.1008536587796403
228,4152.71935369752,0.01448339491143719,0.09972761199741303
229,8054.23140734362,0.013919942211129587,0.10879228186610232
230,7550.49417293031,0.011322819128367054,0.09790570116505774
231,10024.045720504333,0.015282570232666633,0.10809645226489265
232,247.5391967809661,0.07166347448935666,0.16488560271161484
