time,event,customer_id,queue_length,busy_servers,system_size
1218.4769307764345,departure,1107,3,1,4
1218.4769307764345,service_start,1112,2,2,4
1220.2767608285606,arrival,1115,3,2,5
1220.674766977943,departure,1112,3,1,4
1220.674766977943,service_start,1113,2,2,4
1220.6795605962109,arrival,1116,3,2,5
1221.3357323454547,departure,1113,3,1,4
1221.3357323454547,service_start,1114,2,2,4
1221.3866757932747,arrival,1117,3,2,5
1222.1009006216423,departure,1114,3,1,4
1222.1009006216423,service_start,1115,2,2,4
1223.2235015779013,departure,1111,2,1,3
1223.2235015779013,service_start,1116,1,2,3
1223.719743276683,arrival,1118,2,2,4
1224.4539707314143,arrival,1119,3,2,5
1226.4607495285932,arrival,1120,4,2,6
1227.6682469980528,departure,1115,4,1,5
1227.6682469980528,service_start,1117,3,2,5
1227.9922861455848,departure,1116,3,1,4
1227.9922861455848,service_start,1118,2,2,4
1228.439032903,departure,1117,2,1,3
1228.439032903,service_start,1119,1,2,3
1228.993127431732,departure,1119,1,1,2
1228.993127431732,service_start,1120,0,2,2
1229.3452817595587,departure,1118,0,1,1
1229.48267937669,departure,1120,0,0,0
1231.6065772193306,arrival,1121,0,1,1
1231.6065772193306,service_start,1121,0,1,1
1233.0326972265784,arrival,1122,0,2,2
1233.0326972265784,service_start,1122,0,2,2
1233.2851897485145,departure,1121,0,1,1
1233.6919137292896,arrival,1123,0,2,2
1233.6919137292896,service_start,1123,0,2,2
1233.784669143329,departure,1122,0,1,1
1234.1658610000034,departure,1123,0,0,0
1236.266496579918,arrival,1124,0,1,1
1236.266496579918,service_start,1124,0,1,1
1236.8344902053082,departure,1124,0,0,0
1237.0498051917975,arrival,1125,0,1,1
1237.0498051917975,service_start,1125,0,1,1
1237.2520506813405,arrival,1126,0,2,2
1237.2520506813405,service_start,1126,0,2,2
1237.9127007070397,departure,1126,0,1,1
1238.732928663958,departure,1125,0,0,0
1240.330664904137,arrival,1127,0,1,1
1240.330664904137,service_start,1127,0,1,1
1241.0398571320638,arrival,1128,0,2,2
1241.0398571320638,service_start,1128,0,2,2
1241.2980376756516,arrival,1129,1,2,3
1241.6887704754486,arrival,1130,2,2,4
1241.7344232589821,departure,1128,2,1,3
1241.7344232589821,service_start,1129,1,2,3
1241.8255041639513,arrival,1131,2,2,4
1241.9895604113672,departure,1127,2,1,3
1241.9895604113672,service_start,1130,1,2,3
1242.0195595482871,departure,1129,1,1,2
1242.0195595482871,service_start,1131,0,2,2
1242.363024314071,arrival,1132,1,2,3
1242.387820915691,departure,1130,1,1,2
1242.387820915691,service_start,1132,0,2,2
1242.4642284188824,departure,1132,0,1,1
1242.739736998534,departure,1131,0,0,0
1243.2647998550706,arrival,1133,0,1,1
1243.2647998550706,service_start,1133,0,1,1
1244.6615729859539,departure,1133,0,0,0
1245.0509188041424,arrival,1134,0,1,1
1245.0509188041424,service_start,1134,0,1,1
1246.4425795882391,departure,1134,0,0,0
1247.3096392770642,arrival,1135,0,1,1
1247.3096392770642,service_start,1135,0,1,1
1247.7570897705612,departure,1135,0,0,0
1247.8345724675146,arrival,1136,0,1,1
1247.8345724675146,service_start,1136,0,1,1
1250.6585847937492,arrival,1137,0,2,2
1250.6585847937492,service_start,1137,0,2,2
1250.981618809882,arrival,1138,1,2,3
1251.233500016487,departure,1137,1,1,2
1251.233500016487,service_start,1138,0,2,2
1252.5701319714997,departure,1136,0,1,1
1253.2791537115036,departure,1138,0,0,0
1254.5572334840833,arrival,1139,0,1,1
1254.5572334840833,service_start,1139,0,1,1
1254.8454949108693,arrival,1140,0,2,2
1254.8454949108693,service_start,1140,0,2,2
1255.7631492124005,departure,1139,0,1,1
1256.7180363631192,departure,1140,0,0,0
1257.0128990059616,arrival,1141,0,1,1
1257.0128990059616,service_start,1141,0,1,1
1259.2774909763305,arrival,1142,0,2,2
1259.2774909763305,service_start,1142,0,2,2
1259.4379814016845,arrival,1143,1,2,3
1260.0758500885177,arrival,1144,2,2,4
1261.5375957612946,arrival,1145,3,2,5
1261.9396913769694,arrival,1146,4,2,6
1261.9929867169867,departure,1141,4,1,5
1261.9929867169867,service_start,1143,3,2,5
1262.0985401116336,arrival,1147,4,2,6
1263.0117834906187,departure,1143,4,1,5
1263.0117834906187,service_start,1144,3,2,5
1263.3367242888667,departure,1144,3,1,4
1263.3367242888667,service_start,1145,2,2,4
1263.6372491580523,departure,1142,2,1,3
1263.6372491580523,service_start,1146,1,2,3
1263.9526178508438,departure,1145,1,1,2
1263.9526178508438,service_start,1147,0,2,2
1264.3509420836076,arrival,1148,1,2,3
1264.4943679425785,arrival,1149,2,2,4
1265.7565374805831,arrival,1150,3,2,5
1266.4027422968427,arrival,1151,4,2,6
1268.5725471543183,departure,1146,4,1,5
1268.5725471543183,service_start,1148,3,2,5
1269.3659754339583,arrival,1152,4,2,6
1269.49636438759,arrival,1153,5,2,7
1269.6598581143166,arrival,1154,6,2,8
1269.8317341636252,arrival,1155,7,2,9
1270.0821962699702,departure,1147,7,1,8
1270.0821962699702,service_start,1149,6,2,8
1270.4134735920547,departure,1149,6,1,7
1270.4134735920547,service_start,1150,5,2,7
1270.5192065281963,arrival,1156,6,2,8
1270.8606965524132,arrival,1157,7,2,9
1271.3389870510778,arrival,1158,8,2,10
1272.5733650641055,departure,1148,8,1,9
1272.5733650641055,service_start,1151,7,2,9
1272.838189291652,arrival,1159,8,2,10
1274.0096608206902,arrival,1160,9,2,11
1274.982523411763,departure,1150,9,1,10
1274.982523411763,service_start,1152,8,2,10
1275.9915805600317,arrival,1161,9,2,11
1276.0815279800404,arrival,1162,10,2,12
1276.195558934144,departure,1151,10,1,11
1276.195558934144,service_start,1153,9,2,11
1276.3507004592554,arrival,1163,10,2,12
1276.8534237541992,arrival,1164,11,2,13
1277.080214532132,departure,1153,11,1,12
1277.080214532132,service_start,1154,10,2,12
1277.4747082101278,arrival,1165,11,2,13
1278.5534839778156,arrival,1166,12,2,14
1278.7290808554353,departure,1154,12,1,13
1278.7290808554353,service_start,1155,11,2,13
1278.8871774941952,arrival,1167,12,2,14
1278.9168784493377,departure,1155,12,1,13
1278.9168784493377,service_start,1156,11,2,13
1280.2419119785316,departure,1156,11,1,12
1280.2419119785316,service_start,1157,10,2,12
1280.7124846274548,departure,1152,10,1,11
1280.7124846274548,service_start,1158,9,2,11
1281.0837399690781,departure,1158,9,1,10
1281.0837399690781,service_start,1159,8,2,10
1282.545056286748,departure,1159,8,1,9
1282.545056286748,service_start,1160,7,2,9
1283.1397988206918,arrival,1168,8,2,10
1284.250551265316,arrival,1169,9,2,11
1284.4096063957877,departure,1160,9,1,10
1284.4096063957877,service_start,1161,8,2,10
1286.1731962973531,departure,1157,8,1,9
1286.1731962973531,service_start,1162,7,2,9
1286.2374421605161,departure,1161,7,1,8
1286.2374421605161,service_start,1163,6,2,8
1287.547943910932,departure,1163,6,1,7
1287.547943910932,service_start,1164,5,2,7
1288.243086220469,arrival,1170,6,2,8
1288.3031928937903,arrival,1171,7,2,9
1288.953129957265,departure,1164,7,1,8
1288.953129957265,service_start,1165,6,2,8
1289.0299147242267,arrival,1172,7,2,9
1289.8827026684176,departure,1165,7,1,8
1289.8827026684176,service_start,1166,6,2,8
1290.2437056717122,departure,1162,6,1,7
1290.2437056717122,service_start,1167,5,2,7
1291.1595438957643,departure,1166,5,1,6
1291.1595438957643,service_start,1168,4,2,6
1291.4376424143213,departure,1167,4,1,5
1291.4376424143213,service_start,1169,3,2,5
1292.5915906916139,arrival,1173,4,2,6
1292.684077338204,arrival,1174,5,2,7
1293.1773730620846,arrival,1175,6,2,8
1294.0586738300826,departure,1168,6,1,7
1294.0586738300826,service_start,1170,5,2,7
1294.3004127950776,departure,1170,5,1,6
1294.3004127950776,service_start,1171,4,2,6
1296.1636999316956,departure,1169,4,1,5
1296.1636999316956,service_start,1172,3,2,5
1296.5297064878966,arrival,1176,4,2,6
1297.854508825294,arrival,1177,5,2,7
1298.2893859512283,arrival,1178,6,2,8
1298.5145507469692,arrival,1179,7,2,9
1298.79639311248,departure,1171,7,1,8
1298.79639311248,service_start,1173,6,2,8
1299.6039168719922,arrival,1180,7,2,9
1300.1572302760637,arrival,1181,8,2,10
1300.2079698449813,departure,1172,8,1,9
1300.2079698449813,service_start,1174,7,2,9
1300.3280381889383,arrival,1182,8,2,10
1300.4544644804357,arrival,1183,9,2,11
1300.6313989795804,arrival,1184,10,2,12
1302.1233056714573,departure,1173,10,1,11
1302.1233056714573,service_start,1175,9,2,11
1302.3091222448759,departure,1174,9,1,10
1302.3091222448759,service_start,1176,8,2,10
1302.5975042576385,arrival,1185,9,2,11
1303.3810178801798,arrival,1186,10,2,12
1304.3246673207946,arrival,1187,11,2,13
1304.6556948436726,arrival,1188,12,2,14
1304.7094992572015,arrival,1189,13,2,15
1305.2233230693876,departure,1175,13,1,14
1305.2233230693876,service_start,1177,12,2,14
1305.5873840989934,departure,1176,12,1,13
1305.5873840989934,service_start,1178,11,2,13
1306.0063139383585,departure,1178,11,1,12
1306.0063139383585,service_start,1179,10,2,12
1306.1566538308514,arrival,1190,11,2,13
1306.4328388171493,arrival,1191,12,2,14
1306.4791301619387,departure,1177,12,1,13
1306.4791301619387,service_start,1180,11,2,13
1306.4800701338272,departure,1179,11,1,12
1306.4800701338272,service_start,1181,10,2,12
1306.9172167277775,departure,1180,10,1,11
1306.9172167277775,service_start,1182,9,2,11
1307.1754964011761,arrival,1192,10,2,12
1307.6504010998033,departure,1181,10,1,11
1307.6504010998033,service_start,1183,9,2,11
1307.691915015445,departure,1183,9,1,10
1307.691915015445,service_start,1184,8,2,10
1308.1468364536527,arrival,1193,9,2,11
1309.5730312374476,departure,1182,9,1,10
1309.5730312374476,service_start,1185,8,2,10
1310.2295269525266,arrival,1194,9,2,11
1310.5886365609724,arrival,1195,10,2,12
1310.8925055403822,arrival,1196,11,2,13
1311.6976092586506,departure,1185,11,1,12
1311.6976092586506,service_start,1186,10,2,12
1312.1833605629688,departure,1186,10,1,11
1312.1833605629688,service_start,1187,9,2,11
1314.148681494216,arrival,1197,10,2,12
1314.1743381882432,departure,1184,10,1,11
1314.1743381882432,service_start,1188,9,2,11
1314.3285521014716,arrival,1198,10,2,12
1314.4624990410912,arrival,1199,11,2,13
1315.1596789878913,departure,1187,11,1,12
1315.1596789878913,service_start,1189,10,2,12
1315.3243945078857,arrival,1200,11,2,13
1315.762844312887,departure,1188,11,1,12
1315.762844312887,service_start,1190,10,2,12
1315.770904744148,departure,1190,10,1,11
1315.770904744148,service_start,1191,9,2,11
1316.266962442753,arrival,1201,10,2,12
1317.1404368840551,arrival,1202,11,2,13
1317.1833735224616,arrival,1203,12,2,14
1318.092849708619,arrival,1204,13,2,15
1318.317970063268,departure,1191,13,1,14
1318.317970063268,service_start,1192,12,2,14
1318.7643986910143,departure,1192,12,1,13
1318.7643986910143,service_start,1193,11,2,13
1318.8442857333182,arrival,1205,12,2,14
1319.3412421393791,departure,1193,12,1,13
1319.3412421393791,service_start,1194,11,2,13
1319.4632964687473,arrival,1206,12,2,14
1319.9919866687294,departure,1189,12,1,13
1319.9919866687294,service_start,1195,11,2,13
1320.0819127455134,departure,1195,11,1,12
1320.0819127455134,service_start,1196,10,2,12
1320.348569665264,arrival,1207,11,2,13
1320.8115575080603,arrival,1208,12,2,14
1320.8495225542445,arrival,1209,13,2,15
1320.9782491477777,departure,1196,13,1,14
1320.9782491477777,service_start,1197,12,2,14
1321.6658722412826,departure,1194,12,1,13
1321.6658722412826,service_start,1198,11,2,13
1322.373006244978,arrival,1210,12,2,14
1322.4436059548423,departure,1198,12,1,13
1322.4436059548423,service_start,1199,11,2,13
1323.0634750163797,arrival,1211,12,2,14
1323.4278663291186,departure,1199,12,1,13
1323.4278663291186,service_start,1200,11,2,13
1324.164489779652,arrival,1212,12,2,14
1324.1823292652323,arrival,1213,13,2,15
1324.539055668789,departure,1197,13,1,14
1324.539055668789,service_start,1201,12,2,14
1325.4085490335228,arrival,1214,13,2,15
1325.613252810212,arrival,1215,14,2,16
1326.8130078916263,arrival,1216,15,2,17
1327.2503422070813,arrival,1217,16,2,18
1327.5348018129746,arrival,1218,17,2,19
1327.766337907388,departure,1200,17,1,18
1327.766337907388,service_start,1202,16,2,18
1327.7811416489706,departure,1201,16,1,17
1327.7811416489706,service_start,1203,15,2,17
1327.8853096525766,arrival,1219,16,2,18
1328.2096325184768,departure,1202,16,1,17
1328.2096325184768,service_start,1204,15,2,17
1329.9732351481796,departure,1204,15,1,16
1329.9732351481796,service_start,1205,14,2,16
1330.4347320017025,departure,1205,14,1,15
1330.4347320017025,service_start,1206,13,2,15
1330.4683342593612,departure,1203,13,1,14
1330.4683342593612,service_start,1207,12,2,14
1330.6221293716028,departure,1206,12,1,13
1330.6221293716028,service_start,1208,11,2,13
1330.7396536959795,arrival,1220,12,2,14
1330.9112198959647,departure,1208,12,1,13
1330.9112198959647,service_start,1209,11,2,13
1331.27806660151,departure,1207,11,1,12
1331.27806660151,service_start,1210,10,2,12
1331.515176560783,departure,1209,10,1,11
1331.515176560783,service_start,1211,9,2,11
1332.7162625168553,departure,1211,9,1,10
1332.7162625168553,service_start,1212,8,2,10
1332.7323832758166,departure,1210,8,1,9
1332.7323832758166,service_start,1213,7,2,9
1334.408900240183,arrival,1221,8,2,10
1335.3934267192553,departure,1213,8,1,9
1335.3934267192553,service_start,1214,7,2,9
1336.3317125779854,arrival,1222,8,2,10
1336.4353463830769,arrival,1223,9,2,11
1337.9854846620487,departure,1212,9,1,10
1337.9854846620487,service_start,1215,8,2,10
1338.0310348848495,departure,1214,8,1,9
1338.0310348848495,service_start,1216,7,2,9
1339.3232441117027,departure,1215,7,1,8
1339.3232441117027,service_start,1217,6,2,8
1339.5290621525496,arrival,1224,7,2,9
1341.7373858610883,departure,1217,7,1,8
1341.7373858610883,service_start,1218,6,2,8
1341.9373256049437,departure,1218,6,1,7
1341.9373256049437,service_start,1219,5,2,7
1342.4356535833579,arrival,1225,6,2,8
1342.561720709744,departure,1216,6,1,7
1342.561720709744,service_start,1220,5,2,7
1343.2022594600296,departure,1220,5,1,6
1343.2022594600296,service_start,1221,4,2,6
1343.9624779173964,departure,1221,4,1,5
1343.9624779173964,service_start,1222,3,2,5
1344.1708658802613,arrival,1226,4,2,6
1345.3021478809287,departure,1222,4,1,5
1345.3021478809287,service_start,1223,3,2,5
1346.1266138690214,departure,1223,3,1,4
1346.1266138690214,service_start,1224,2,2,4
1346.4252747863056,departure,1219,2,1,3
1346.4252747863056,service_start,1225,1,2,3
1346.4776005940837,arrival,1227,2,2,4
1347.4228157943255,arrival,1228,3,2,5
1347.424324441999,departure,1224,3,1,4
1347.424324441999,service_start,1226,2,2,4
1348.9790115416988,arrival,1229,3,2,5
1349.0333265126487,departure,1226,3,1,4
1349.0333265126487,service_start,1227,2,2,4
1351.1946478054904,departure,1227,2,1,3
1351.1946478054904,service_start,1228,1,2,3
1351.4082454649465,arrival,1230,2,2,4
1351.4816322348563,arrival,1231,3,2,5
1351.9137059777022,arrival,1232,4,2,6
1352.1617186825974,arrival,1233,5,2,7
1352.2697700372134,departure,1225,5,1,6
1352.2697700372134,service_start,1229,4,2,6
1352.3388416296436,arrival,1234,5,2,7
1352.6560314167646,arrival,1235,6,2,8
1353.114890601843,departure,1228,6,1,7
1353.114890601843,service_start,1230,5,2,7
1353.1696545536197,departure,1230,5,1,6
1353.1696545536197,service_start,1231,4,2,6
1353.5602778332316,departure,1229,4,1,5
1353.5602778332316,service_start,1232,3,2,5
1354.1803479315754,departure,1232,3,1,4
1354.1803479315754,service_start,1233,2,2,4
1354.4507760455892,arrival,1236,3,2,5
1354.7174734225391,arrival,1237,4,2,6
1355.2408912696496,arrival,1238,5,2,7
1356.1113162023134,arrival,1239,6,2,8
1356.1217658659223,departure,1233,6,1,7
1356.1217658659223,service_start,1234,5,2,7
1356.9783697892328,arrival,1240,6,2,8
1357.1620614236115,departure,1234,6,1,7
1357.1620614236115,service_start,1235,5,2,7
1357.4179676093381,arrival,1241,6,2,8
1357.8998946077916,departure,1235,6,1,7
1357.8998946077916,service_start,1236,5,2,7
1358.1803660366018,departure,1236,5,1,6
1358.1803660366018,service_start,1237,4,2,6
1360.0441469150478,arrival,1242,5,2,7
1362.1292945715832,arrival,1243,6,2,8
1362.8725745454772,departure,1237,6,1,7
1362.8725745454772,service_start,1238,5,2,7
1363.0727390096083,arrival,1244,6,2,8
1363.1159966413509,departure,1238,6,1,7
1363.1159966413509,service_start,1239,5,2,7
1363.4260858534803,departure,1239,5,1,6
1363.4260858534803,service_start,1240,4,2,6
1364.7222805552033,departure,1240,4,1,5
1364.7222805552033,service_start,1241,3,2,5
1365.0960813845627,departure,1231,3,1,4
1365.0960813845627,service_start,1242,2,2,4
1365.173717579581,arrival,1245,3,2,5
1365.2503309551173,arrival,1246,4,2,6
1365.3975890929078,arrival,1247,5,2,7
1365.945179825436,departure,1241,5,1,6
1365.945179825436,service_start,1243,4,2,6
1366.820638327234,departure,1242,4,1,5
1366.820638327234,service_start,1244,3,2,5
1367.41875799247,departure,1243,3,1,4
1367.41875799247,service_start,1245,2,2,4
1368.161302509023,arrival,1248,3,2,5
1368.5654319671155,departure,1244,3,1,4
1368.5654319671155,service_start,1246,2,2,4
1368.6038016576804,departure,1246,2,1,3
1368.6038016576804,service_start,1247,1,2,3
1369.829286369272,arrival,1249,2,2,4
1370.7935678116062,arrival,1250,3,2,5
1371.0625578251663,departure,1245,3,1,4
1371.0625578251663,service_start,1248,2,2,4
1371.3368939816414,arrival,1251,3,2,5
1371.81871067132,arrival,1252,4,2,6
1371.8199531043285,arrival,1253,5,2,7
1373.7115071501423,arrival,1254,6,2,8
1373.7618719568375,arrival,1255,7,2,9
1375.1227747108524,arrival,1256,8,2,10
1375.2631139370988,departure,1248,8,1,9
1375.2631139370988,service_start,1249,7,2,9
1375.2761941079739,arrival,1257,8,2,10
1375.5536194851995,arrival,1258,9,2,11
1376.2783819476924,arrival,1259,10,2,12
1376.878121357542,departure,1247,10,1,11
1376.878121357542,service_start,1250,9,2,11
1377.1146380964835,arrival,1260,10,2,12
1377.5450512342036,arrival,1261,11,2,13
1377.7708047286471,departure,1249,11,1,12
1377.7708047286471,service_start,1251,10,2,12
1378.2605658653627,arrival,1262,11,2,13
1378.8023798438433,departure,1250,11,1,12
1378.8023798438433,service_start,1252,10,2,12
1378.924609774367,arrival,1263,11,2,13
1378.925472730768,departure,1252,11,1,12
1378.925472730768,service_start,1253,10,2,12
1379.1164865210449,departure,1251,10,1,11
1379.1164865210449,service_start,1254,9,2,11
1379.212186245348,departure,1254,9,1,10
1379.212186245348,service_start,1255,8,2,10
1379.2334924209604,arrival,1264,9,2,11
1379.3015711840726,departure,1255,9,1,10
1379.3015711840726,service_start,1256,8,2,10
1379.5916446387355,departure,1253,8,1,9
1379.5916446387355,service_start,1257,7,2,9
1380.3208831951526,arrival,1265,8,2,10
1381.657428836014,departure,1256,8,1,9
1381.657428836014,service_start,1258,7,2,9
1382.0563356095572,arrival,1266,8,2,10
1382.5629679197625,departure,1257,8,1,9
1382.5629679197625,service_start,1259,7,2,9
1383.2647121787707,departure,1258,7,1,8
1383.2647121787707,service_start,1260,6,2,8
1384.4272043065675,departure,1259,6,1,7
1384.4272043065675,service_start,1261,5,2,7
1385.7917517504184,arrival,1267,6,2,8
1386.4803796736435,departure,1260,6,1,7
1386.4803796736435,service_start,1262,5,2,7
1387.394477636569,departure,1262,5,1,6
1387.394477636569,service_start,1263,4,2,6
1387.4166440507988,departure,1263,4,1,5
1387.4166440507988,service_start,1264,3,2,5
1387.8518000845902,departure,1261,3,1,4
1387.8518000845902,service_start,1265,2,2,4
1387.990376710137,arrival,1268,3,2,5
1388.0564088453748,departure,1264,3,1,4
1388.0564088453748,service_start,1266,2,2,4
1388.469920797344,arrival,1269,3,2,5
1388.583267671789,arrival,1270,4,2,6
1389.0687149357339,arrival,1271,5,2,7
1390.116059369755,departure,1266,5,1,6
1390.116059369755,service_start,1267,4,2,6
1390.3192574326233,arrival,1272,5,2,7
1390.349119075897,departure,1267,5,1,6
1390.349119075897,service_start,1268,4,2,6
1390.9085097676073,departure,1268,4,1,5
1390.9085097676073,service_start,1269,3,2,5
1391.1866666874266,arrival,1273,4,2,6
1391.6432194650718,departure,1265,4,1,5
1391.6432194650718,service_start,1270,3,2,5
1391.8864169294902,departure,1270,3,1,4
1391.8864169294902,service_start,1271,2,2,4
1392.2068782486028,arrival,1274,3,2,5
1392.8966919957968,departure,1271,3,1,4
1392.8966919957968,service_start,1272,2,2,4
1392.9256591930994,departure,1269,2,1,3
1392.9256591930994,service_start,1273,1,2,3
1392.9499892357585,arrival,1275,2,2,4
1393.0398974641835,arrival,1276,3,2,5
1393.5213653256626,departure,1273,3,1,4
1393.5213653256626,service_start,1274,2,2,4
1393.8600403564344,arrival,1277,3,2,5
1393.9065463863035,arrival,1278,4,2,6
1394.1783333866574,arrival,1279,5,2,7
1395.13421975956,departure,1274,5,1,6
1395.13421975956,service_start,1275,4,2,6
1396.141232064665,departure,1275,4,1,5
1396.141232064665,service_start,1276,3,2,5
1397.5392189869697,departure,1276,3,1,4
1397.5392189869697,service_start,1277,2,2,4
1398.1502035010005,arrival,1280,3,2,5
1399.1320406441769,departure,1272,3,1,4
1399.1320406441769,service_start,1278,2,2,4
1399.7178485799363,arrival,1281,3,2,5
1399.7230010585076,departure,1278,3,1,4
1399.7230010585076,service_start,1279,2,2,4
1400.4435841100444,departure,1277,2,1,3
1400.4435841100444,service_start,1280,1,2,3
1400.4722539417928,departure,1279,1,1,2
1400.4722539417928,service_start,1281,0,2,2
1400.5849679454886,arrival,1282,1,2,3
1400.6124596004445,arrival,1283,2,2,4
1401.5018059450235,arrival,1284,3,2,5
1401.8242005373334,arrival,1285,4,2,6
1402.2587903678664,arrival,1286,5,2,7
1402.893993621996,departure,1281,5,1,6
1402.893993621996,service_start,1282,4,2,6
1404.0819384973058,arrival,1287,5,2,7
1404.1660973718392,departure,1280,5,1,6
1404.1660973718392,service_start,1283,4,2,6
1404.3758870976346,arrival,1288,5,2,7
1404.4822890621408,departure,1283,5,1,6
1404.4822890621408,service_start,1284,4,2,6
1404.8466591246695,arrival,1289,5,2,7
1404.8490875671505,departure,1282,5,1,6
1404.8490875671505,service_start,1285,4,2,6
1404.8840150292338,departure,1285,4,1,5
1404.8840150292338,service_start,1286,3,2,5
1405.0773221896422,arrival,1290,4,2,6
1405.5148093756413,departure,1284,4,1,5
1405.5148093756413,service_start,1287,3,2,5
1406.2590876512327,departure,1286,3,1,4
1406.2590876512327,service_start,1288,2,2,4
1406.2753500053352,departure,1288,2,1,3
1406.2753500053352,service_start,1289,1,2,3
1406.3683516334618,arrival,1291,2,2,4
1407.1456086195524,arrival,1292,3,2,5
1407.1743197224594,arrival,1293,4,2,6
1407.294122612058,departure,1287,4,1,5
1407.294122612058,service_start,1290,3,2,5
1407.3540401615107,departure,1289,3,1,4
1407.3540401615107,service_start,1291,2,2,4
1408.1580106202705,arrival,1294,3,2,5
1408.7819290162754,arrival,1295,4,2,6
1409.6283748899011,departure,1291,4,1,5
1409.6283748899011,service_start,1292,3,2,5
1410.9525207983745,arrival,1296,4,2,6
1411.4056831234595,departure,1290,4,1,5
1411.4056831234595,service_start,1293,3,2,5
1411.5875526862742,departure,1292,3,1,4
1411.5875526862742,service_start,1294,2,2,4
1411.9956637666119,departure,1294,2,1,3
1411.9956637666119,service_start,1295,1,2,3
1412.2958807484686,arrival,1297,2,2,4
1412.7479654943372,departure,1293,2,1,3
1412.7479654943372,service_start,1296,1,2,3
1412.8101586059163,departure,1296,1,1,2
1412.8101586059163,service_start,1297,0,2,2
1413.2445996362876,departure,1297,0,1,1
1413.864385672745,departure,1295,0,0,0
1414.051606761738,arrival,1298,0,1,1
1414.051606761738,service_start,1298,0,1,1
1414.32338292712,arrival,1299,0,2,2
1414.32338292712,service_start,1299,0,2,2
1414.3767472898312,arrival,1300,1,2,3
1415.0969467732816,arrival,1301,2,2,4
1415.2052700193942,departure,1299,2,1,3
1415.2052700193942,service_start,1300,1,2,3
1415.3881212888264,arrival,1302,2,2,4
1415.586954192011,departure,1300,2,1,3
1415.586954192011,service_start,1301,1,2,3
1415.8201358507154,departure,1298,1,1,2
1415.8201358507154,service_start,1302,0,2,2
1416.4184451193394,arrival,1303,1,2,3
1416.9376320856109,arrival,1304,2,2,4
1418.8691178307984,departure,1302,2,1,3
1418.8691178307984,service_start,1303,1,2,3
1419.5191855665428,departure,1301,1,1,2
1419.5191855665428,service_start,1304,0,2,2
1419.9231697967894,departure,1304,0,1,1
1420.127880910828,departure,1303,0,0,0
1421.2444729039687,arrival,1305,0,1,1
1421.2444729039687,service_start,1305,0,1,1
1422.4270949593351,departure,1305,0,0,0
1422.4376089836442,arrival,1306,0,1,1
1422.4376089836442,service_start,1306,0,1,1
1422.4939558073634,departure,1306,0,0,0
1423.9763306482766,arrival,1307,0,1,1
1423.9763306482766,service_start,1307,0,1,1
1424.0455574995642,departure,1307,0,0,0
1426.8710587381063,arrival,1308,0,1,1
1426.8710587381063,service_start,1308,0,1,1
1427.9609503973475,departure,1308,0,0,0
1428.4324152789736,arrival,1309,0,1,1
1428.4324152789736,service_start,1309,0,1,1
1428.6446300346286,arrival,1310,0,2,2
1428.6446300346286,service_start,1310,0,2,2
1430.1650840610625,arrival,1311,1,2,3
1431.6082544710905,arrival,1312,2,2,4
1432.8276808827752,departure,1310,2,1,3
1432.8276808827752,service_start,1311,1,2,3
1434.5587735681368,arrival,1313,2,2,4
1435.417240247384,arrival,1314,3,2,5
1435.8225754841833,arrival,1315,4,2,6
1435.9166703256692,departure,1309,4,1,5
1435.9166703256692,service_start,1312,3,2,5
1436.6006621563652,departure,1312,3,1,4
1436.6006621563652,service_start,1313,2,2,4
1437.6825233346783,departure,1313,2,1,3
1437.6825233346783,service_start,1314,1,2,3
1437.9314432036606,departure,1314,1,1,2
1437.9314432036606,service_start,1315,0,2,2
1438.6482187557074,arrival,1316,1,2,3
1439.0431016057664,departure,1315,1,1,2
1439.0431016057664,service_start,1316,0,2,2
1440.7037287068235,departure,1316,0,1,1
1442.208021393969,departure,1311,0,0,0
1443.0104241065944,arrival,1317,0,1,1
1443.0104241065944,service_start,1317,0,1,1
1443.8945289448138,departure,1317,0,0,0
1446.0495820039444,arrival,1318,0,1,1
1446.0495820039444,service_start,1318,0,1,1
1446.2956737172651,departure,1318,0,0,0
1447.3414233128012,arrival,1319,0,1,1
1447.3414233128012,service_start,1319,0,1,1
1448.7875077305746,departure,1319,0,0,0
1449.9765959456288,arrival,1320,0,1,1
1449.9765959456288,service_start,1320,0,1,1
1450.1438678506945,departure,1320,0,0,0
1450.7570407756125,arrival,1321,0,1,1
1450.7570407756125,service_start,1321,0,1,1
1451.5894448136512,departure,1321,0,0,0
1453.2388117889354,arrival,1322,0,1,1
1453.2388117889354,service_start,1322,0,1,1
1454.0569239551005,departure,1322,0,0,0
1454.3903396038522,arrival,1323,0,1,1
1454.3903396038522,service_start,1323,0,1,1
1455.2018948718735,arrival,1324,0,2,2
1455.2018948718735,service_start,1324,0,2,2
1457.1494054484892,arrival,1325,1,2,3
1457.3350671775318,arrival,1326,2,2,4
1457.3969944205737,departure,1323,2,1,3
1457.3969944205737,service_start,1325,1,2,3
1458.1821253959592,departure,1325,1,1,2
1458.1821253959592,service_start,1326,0,2,2
1458.909815697838,arrival,1327,1,2,3
1459.7050993429136,departure,1324,1,1,2
1459.7050993429136,service_start,1327,0,2,2
1460.0086351252717,departure,1327,0,1,1
1460.113609552623,arrival,1328,0,2,2
1460.113609552623,service_start,1328,0,2,2
1461.3792298670594,departure,1326,0,1,1
1461.4213289232014,departure,1328,0,0,0
